userId,user_n_ratings,user_avg_rating
32605,108,4.476852
32608,48,2.6354167
32609,84,3.1309524
32610,44,4.056818
32611,248,3.0665324
32612,417,3.3057554
32613,57,3.3859649
32614,29,4.0689654
32615,28,3.75
32616,96,3.375
32619,22,3.7272727
32620,29,4.6551723
32621,44,2.8295455
32622,65,4.1076922
32623,56,4.375
32624,468,3.4839745
32625,25,4.04
32626,50,3.85
32627,31,3.7258065
32628,956,2.7290795
32630,494,3.4271255
32631,74,3.662162
32635,252,4.017857
32636,25,3.36
32637,27,3.7777777
32638,67,2.6492538
32639,72,3.7986112
32640,393,2.6768448
32641,22,3.4545455
32643,244,3.8647542
32644,28,3.892857
32645,357,2.9215686
32646,407,3.6990173
32647,82,3.5487804
32648,63,3.4444444
32649,92,2.1086957
32650,34,3.6764705
32651,91,3.554945
32652,46,3.5108695
32653,21,3.5714285
32654,240,3.7583334
32656,28,3.357143
32657,23,4.369565
32658,109,3.4541285
32660,107,4.803738
32661,49,3.1632652
32662,329,3.8525836
32663,31,4.354839
32664,63,3.7777777
32665,224,3.049107
32666,423,2.9101655
32667,376,3.067819
32669,45,4.366667
32670,29,3.4827585
32671,321,3.8582554
32672,72,3.4027777
32673,71,3.1971831
32674,384,3.6067708
32675,73,3.0547945
32677,41,3.5365853
32678,63,4.1666665
32679,121,4.0
32680,213,3.3568075
32681,61,3.9508197
32682,617,2.871961
32683,554,3.7490976
32684,77,4.0454545
32685,263,3.4030418
32686,250,3.846
32687,40,3.625
32688,71,3.5774648
32689,369,3.5108402
32690,131,3.8740458
32692,25,3.76
32694,21,3.7619047
32695,133,3.7406015
32696,132,3.784091
32697,42,2.9285715
32699,44,3.965909
32700,107,4.135514
32701,155,3.5129032
32702,26,3.6346154
32704,143,2.7622378
32705,265,3.4226415
32706,152,3.5131578
32708,251,3.3167331
32709,87,3.821839
32710,620,3.6435485
32711,54,4.2314816
32712,434,4.1958528
32713,40,4.25
32714,102,4.0588236
32715,42,2.0238094
32716,193,3.9740932
32717,100,3.52
32718,116,3.862069
32719,38,4.0526314
32720,94,3.6702127
32722,50,4.06
32723,180,3.363889
32725,104,3.4759614
32728,31,3.7741935
32729,82,3.7682927
32731,348,3.25
32732,22,3.6136363
32733,20,2.8
32736,444,3.448198
32737,108,4.0972223
32738,26,4.0
32739,48,3.9895833
32741,59,4.0423727
32742,115,3.4956522
32743,1005,3.335821
32744,123,3.5772357
32746,1051,3.5880115
32747,61,3.6065574
32749,39,3.3846154
32751,174,4.1149426
32752,30,3.6666667
32753,1140,2.9872806
32754,24,3.4583333
32755,1083,3.493075
32756,641,2.848674
32757,24,3.4166667
32758,41,3.7317073
32759,37,4.0
32760,37,3.8783784
32761,336,3.5208333
32762,1921,3.6520042
32763,124,4.076613
32764,375,3.584
32765,116,3.1206896
32766,20,3.8
32767,150,3.6733334
32768,54,3.2962964
32769,292,3.328767
32770,50,4.28
32771,25,2.94
32772,71,3.9929578
32773,35,3.2857144
32774,630,3.686508
32775,352,3.7613637
32776,109,3.2201834
32777,49,3.3469388
32779,68,3.8823528
32781,69,3.7536232
32782,34,3.6617646
32783,59,3.542373
32785,475,3.5347369
32786,204,2.7230392
32787,55,3.509091
32789,31,4.709677
32790,538,3.7946095
32791,54,3.851852
32792,27,4.296296
32793,59,3.4745762
32794,63,4.0079365
32795,20,3.3
32797,22,3.0681818
32798,213,3.4647887
32799,226,4.4756637
32800,170,3.197059
32801,62,3.2903225
32802,76,3.8947368
32803,26,3.7307692
32804,491,2.9358451
32805,108,4.203704
32806,45,3.7777777
32807,26,3.5961537
32808,1164,2.878866
32809,45,3.8
32810,1013,3.5182626
32811,68,3.6470587
32812,135,4.2851853
32813,20,3.725
32815,135,4.140741
32816,150,3.2433333
32817,111,3.6756756
32818,285,3.4
32819,32,3.734375
32820,67,3.9402986
32821,645,3.2813954
32822,42,3.2857144
32823,112,4.066964
32824,24,3.9166667
32825,56,3.8660715
32826,223,3.3609865
32827,161,2.968944
32828,41,2.8536584
32830,57,3.5350878
32831,189,4.0846562
32832,37,4.2702703
32833,26,4.5
32834,41,4.1707315
32836,32,4.421875
32837,177,4.0734463
32838,190,4.1368423
32839,194,2.6546392
32840,59,4.0254235
32841,376,2.9534574
32842,154,4.016234
32843,78,3.7307692
32844,75,4.3
32845,508,3.488189
32846,78,3.5641026
32847,30,4.133333
32848,308,3.314935
32849,556,3.7158272
32850,114,3.8333333
32851,564,3.445922
32852,21,3.6666667
32853,37,3.7027028
32854,92,3.4076087
32855,2731,2.4659464
32857,36,4.1944447
32858,61,4.0901637
32859,27,4.962963
32860,32,3.59375
32861,310,3.7032259
32862,43,3.9767442
32863,81,3.8765433
32864,18,3.3611112
32866,64,3.828125
32867,21,0.78571427
32868,23,3.5652175
32869,40,3.275
32872,68,3.889706
32874,118,4.1694913
32875,50,3.58
32876,23,3.8695652
32877,31,3.3548386
32878,708,3.8637006
32879,24,3.7083333
32880,46,4.3369565
32881,30,3.3333333
32882,123,3.5813007
32883,21,3.7619047
32884,223,3.618834
32885,39,4.4102564
32886,1162,3.7254734
32887,25,3.48
32888,146,3.7465754
32889,57,4.0350876
32890,335,3.619403
32891,706,3.7315865
32892,141,3.7588654
32893,115,4.156522
32894,181,4.3093925
32895,38,3.5263157
32896,165,3.1333334
32897,49,3.142857
32898,30,4.7166667
32899,42,3.7857144
32900,21,3.857143
32901,50,3.63
32902,88,3.5397727
32903,61,3.7868853
32904,20,3.15
32906,366,4.3224044
32907,62,3.935484
32908,33,3.4545455
32909,139,3.5971222
32910,29,4.0689654
32911,101,3.861386
32912,39,3.4102564
32913,40,3.3125
32914,49,3.5306122
32916,72,4.173611
32917,69,3.7971015
32918,40,3.475
32919,21,3.8095238
32920,49,3.8367348
32922,1075,3.6186047
32924,62,3.8064516
32925,79,4.227848
32926,30,4.4
32928,111,4.4864864
32929,380,4.239474
32930,40,3.4375
32934,94,3.9893618
32935,66,4.1969695
32936,375,3.7013333
32937,248,2.3991935
32939,82,3.6585367
32940,21,3.7142856
32941,122,3.672131
32942,24,3.1041667
32943,221,4.3348417
32944,23,4.5
32945,289,3.629758
32946,21,3.5714285
32948,123,2.617886
32949,136,3.875
32951,22,3.7272727
32952,249,2.5863454
32954,24,2.7916667
32956,307,3.5276873
32957,23,3.1956522
32958,753,3.867198
32960,75,3.7466667
32961,105,2.6285715
32963,126,3.8015873
32964,32,2.484375
32965,76,4.4473686
32966,563,3.5204263
32967,39,3.5641026
32968,129,3.992248
32969,50,3.1
32971,557,4.370736
32973,94,3.3297873
32974,289,3.7422144
32975,253,3.9604743
32976,120,3.4583333
32977,26,3.5384614
32979,91,3.9505494
32980,113,4.221239
32981,94,3.7978723
32982,109,3.821101
32983,292,3.458904
32984,73,2.9863014
32985,24,3.9166667
32986,31,3.451613
32987,45,3.6222222
32989,22,2.840909
32990,132,3.9848485
32991,48,4.2395835
32992,42,4.2619047
32993,43,3.8837209
32994,36,3.7916667
32996,98,3.8163266
32997,68,3.7794118
32998,89,3.6629214
33000,22,3.7045455
33001,171,2.2923977
33003,22,3.5454545
33004,25,3.66
33005,153,3.3137255
33006,68,3.5735295
33007,81,3.3209877
33008,267,3.599251
33010,144,3.9861112
33011,40,3.9375
33012,101,3.861386
33013,530,4.081132
33014,24,3.75
33016,30,3.8666666
33017,35,3.7428572
33018,25,3.82
33020,60,3.8916667
33021,141,3.531915
33022,26,3.4423077
33023,169,3.9970415
33024,35,4.242857
33025,34,4.2941175
33026,308,3.133117
33027,165,3.9848485
33028,71,3.9577465
33029,35,3.3142858
33030,199,3.89196
33031,33,4.560606
33032,56,3.857143
33033,29,3.6034484
33034,100,3.55
33035,92,3.6956522
33036,283,3.3127208
33037,55,3.290909
33038,77,3.9675324
33039,82,3.682927
33040,28,4.196429
33041,976,2.5184426
33042,116,3.5043104
33043,132,3.0757575
33044,84,3.4047618
33045,397,4.230479
33046,22,4.159091
33047,1094,3.5054843
33048,724,3.8453038
33050,39,3.871795
33051,26,3.5961537
33052,77,3.7727273
33053,66,3.2954545
33054,294,3.9863946
33055,20,4.25
33056,26,3.3846154
33057,144,3.7152777
33058,37,4.418919
33059,51,2.4705882
33061,33,4.2272725
33062,218,3.6743119
33064,50,3.16
33065,30,4.45
33066,32,4.1875
33067,195,3.2461538
33068,77,3.4415584
33070,22,2.9545455
33071,106,3.259434
33072,233,3.3991416
33073,23,3.4130435
33074,259,3.7953668
33075,27,2.7407408
33076,168,3.577381
33077,24,3.4166667
33078,86,4.0465117
33079,28,4.303571
33080,32,3.5
33081,41,3.7804878
33082,61,3.8360655
33083,43,2.6627908
33085,197,4.3147206
33086,143,3.4055943
33088,27,3.1111112
33090,70,4.214286
33091,25,4.16
33092,78,4.1923075
33093,25,3.9
33094,87,3.5574713
33095,30,2.9333334
33096,380,3.5671053
33097,71,3.7887323
33098,33,2.6969697
33099,87,3.770115
33100,20,3.075
33101,80,3.55
33103,22,3.659091
33104,26,3.75
33105,120,2.3166666
33106,61,4.172131
33107,402,3.119403
33108,65,4.1846156
33109,57,3.368421
33110,39,3.3333333
33111,63,3.1825397
33113,75,3.98
33114,380,3.136842
33116,22,4.1363635
33119,98,3.8061225
33120,115,3.926087
33121,25,3.54
33122,26,3.1538463
33123,20,4.35
33124,86,2.3953488
33125,374,3.7566845
33126,963,3.9106958
33127,93,3.4623656
33128,68,4.2867646
33130,516,3.4593024
33131,232,3.9439654
33132,43,3.6511629
33133,57,3.9649122
33134,421,3.4477434
33135,133,3.2406015
33136,52,3.9230769
33138,1119,2.964254
33139,297,3.2239058
33140,74,3.695946
33142,105,3.8095238
33143,30,3.65
33144,39,3.8589745
33145,119,3.554622
33146,107,3.140187
33147,33,3.5151515
33148,37,4.2702703
33149,116,4.0689654
33150,22,3.2727273
33151,62,3.7580645
33152,223,3.8408072
33153,356,3.838483
33154,20,4.25
33155,67,3.4402986
33156,242,3.4855373
33157,38,2.9473684
33158,23,3.7826087
33160,65,4.0923076
33161,40,3.25
33162,191,3.3455498
33163,24,3.1666667
33164,37,3.6486487
33165,28,3.5
33166,56,3.125
33168,48,3.0416667
33169,39,3.0512822
33170,109,4.0779815
33171,49,3.2448978
33173,312,4.3173075
33174,47,4.0425534
33175,76,3.5789473
33176,251,3.7729084
33177,24,3.1666667
33178,37,4.189189
33179,20,3.85
33180,588,3.6232994
33181,143,3.7902098
33184,34,2.8382354
33185,41,4.0
33186,78,3.352564
33187,161,3.8447206
33188,504,3.4136906
33189,319,4.2413793
33190,106,3.768868
33191,100,2.91
33193,92,3.0108695
33194,71,3.7605634
33195,431,3.1357307
33196,20,3.75
33197,558,2.7804658
33199,48,3.75
33200,117,3.897436
33201,111,3.6351352
33202,424,3.596698
33203,34,3.5
33204,468,3.3888888
33205,98,4.2091837
33206,249,3.3955824
33207,50,3.15
33208,25,3.2
33209,48,3.65625
33210,229,3.3144104
33211,151,3.8741722
33214,63,3.7142856
33215,28,3.517857
33216,57,3.8596492
33217,30,3.4333334
33218,85,3.8705883
33219,78,3.2179487
33221,50,3.84
33222,68,3.4411764
33223,33,3.8484848
33224,162,3.5524693
33225,215,3.427907
33226,51,3.72549
33227,84,3.4880953
33228,74,3.5405405
33229,67,3.7761195
33230,29,3.2068965
33231,255,3.5372548
33232,54,3.5185184
33233,68,3.4558823
33234,204,3.4681373
33235,34,4.279412
33236,123,3.9796748
33237,29,3.6551723
33238,54,4.037037
33240,778,2.9794345
33241,130,4.2807693
33242,74,4.5540543
33243,32,4.109375
33244,271,3.199262
33245,55,3.3727272
33247,22,4.2272725
33248,213,2.8028169
33249,204,3.5416667
33252,46,3.1195652
33253,31,3.580645
33254,21,3.452381
33255,100,3.045
33256,102,4.1666665
33257,42,3.2857144
33258,91,4.428571
33259,149,2.362416
33260,137,4.3467155
33261,147,3.5748298
33262,314,3.7006369
33263,265,4.079245
33264,155,3.2387097
33265,47,3.5957446
33266,401,3.680798
33267,23,3.7391305
33268,61,3.6065574
33269,1155,3.1887445
33271,109,3.7477064
33272,60,3.0
33273,29,3.6724138
33274,60,3.6666667
33275,735,3.7931974
33276,30,4.1
33277,32,3.84375
33278,72,3.8819444
33279,61,3.918033
33282,46,3.2173913
33284,29,3.7586207
33286,83,3.6506023
33287,275,4.232727
33289,150,4.0033336
33290,29,3.5689654
33292,52,4.480769
33293,26,2.9230769
33294,1142,3.431261
33295,296,3.8445945
33296,36,3.6111112
33298,37,3.9729729
33299,448,3.081473
33300,140,3.8107142
33301,48,3.90625
33302,24,3.75
33303,68,4.0588236
33304,419,3.5942721
33305,35,3.5
33307,224,3.9776785
33308,20,4.3
33309,73,3.6164384
33310,38,3.8157895
33311,55,3.6909091
33312,85,3.9411764
33313,121,4.1900826
33315,24,3.3333333
33316,201,4.2636814
33317,36,4.138889
33318,55,3.7818182
33319,60,3.85
33320,29,3.0689654
33321,636,2.3687108
33322,21,3.0952382
33324,29,3.5517242
33325,31,3.516129
33326,320,3.95625
33327,55,3.3727272
33328,702,3.2535613
33329,119,4.147059
33330,91,3.1043956
33331,39,4.1538463
33332,25,1.98
33334,89,2.977528
33336,34,3.1764705
33337,26,3.1923077
33339,23,2.9565217
33340,374,3.0494652
33341,27,3.7222223
33342,313,3.4329073
33343,334,3.3293414
33344,34,4.0588236
33345,157,2.5414014
33346,25,4.28
33347,54,3.4444444
33348,222,3.7770271
33349,448,4.002232
33350,28,3.5714285
33351,102,3.7794118
33352,61,3.672131
33353,20,3.6
33354,135,3.4592593
33355,83,3.5060241
33356,109,3.9357798
33357,1200,3.19
33358,520,3.3057692
33359,226,2.608407
33360,28,3.8214285
33361,460,3.5304348
33362,101,3.5148516
33363,53,3.4150944
33364,294,3.2619047
33366,174,3.2183907
33367,376,3.432181
33368,50,3.3
33369,41,3.512195
33370,25,4.24
33371,44,3.5454545
33373,60,2.9833333
33374,1153,3.7346053
33375,109,3.8165138
33376,78,3.7179487
33377,36,3.9861112
33378,201,3.4079602
33379,222,3.4414415
33381,51,3.9607842
33383,126,3.3531747
33384,46,3.1847825
33386,20,3.775
33387,22,3.7727273
33389,522,3.3237548
33390,24,3.9583333
33391,967,2.9658737
33392,96,3.6770833
33393,32,4.21875
33394,22,3.8636363
33395,87,3.4482758
33396,134,4.0373135
33397,199,2.8291457
33398,116,4.2586207
33399,61,4.0491805
33400,163,3.7484663
33401,89,3.7191012
33403,233,4.1459227
33404,201,3.7039802
33405,120,3.5916667
33406,465,3.4301076
33407,148,3.8513513
33408,26,3.6153846
33409,92,3.7391305
33410,23,4.304348
33411,130,2.9461539
33413,81,3.9382715
33415,292,3.05137
33417,174,4.3390803
33419,296,3.6064188
33420,134,3.1940298
33421,115,3.9304347
33422,24,4.4375
33423,40,3.65
33424,335,4.0313435
33425,43,3.8139534
33426,45,3.7555556
33427,931,3.3383458
33430,31,3.2580645
33431,145,3.7310345
33432,54,2.9814816
33434,23,4.0434785
33435,21,3.8809524
33437,35,3.7714286
33438,63,3.3809524
33439,135,4.366667
33440,467,3.7366166
33441,124,4.084677
33442,418,3.3588517
33443,104,3.1826923
33444,125,3.764
33446,129,3.7790697
33447,290,3.4293103
33448,461,3.2255964
33450,51,3.3235295
33451,369,3.7466125
33452,275,3.8527272
33453,336,2.9002976
33454,40,3.05
33455,141,3.822695
33456,137,3.8686132
33457,51,3.5392158
33458,54,4.2222223
33459,21,3.3809524
33460,56,3.857143
33461,47,4.06383
33462,30,3.9
33463,214,3.233645
33465,68,3.4117646
33466,74,4.25
33467,133,3.5037594
33468,258,3.9825583
33469,270,3.6666667
33470,50,4.26
33471,59,4.220339
33472,88,4.3636365
33473,180,3.8833334
33474,29,4.034483
33475,47,3.8404255
33476,64,3.734375
33477,149,4.3020134
33478,51,3.5686274
33479,29,3.9655173
33480,44,3.9545455
33481,43,3.4418604
33482,29,4.2413793
33483,135,3.637037
33484,62,4.2580647
33486,22,2.909091
33487,36,3.7222223
33488,23,3.0869565
33490,74,3.0472972
33491,65,4.1769233
33492,105,3.0857143
33493,59,3.8135593
33494,430,3.6697674
33495,113,4.2522125
33496,83,3.253012
33497,48,4.0729165
33498,27,3.0370371
33499,73,3.7808218
33501,37,3.4324324
33504,209,3.555024
33505,399,3.0
33506,20,2.55
33507,60,3.9
33508,41,3.9756098
33509,21,3.9047618
33510,49,4.285714
33511,68,3.6764705
33512,81,3.1111112
33514,142,3.5457747
33516,68,3.2058823
33517,72,4.0833335
33518,314,3.544586
33519,266,3.0225563
33520,67,3.716418
33521,61,3.909836
33522,43,4.0697675
33523,1337,3.7397158
33524,259,3.9382238
33525,382,3.895288
33527,77,3.4155843
33528,60,2.75
33529,50,3.64
33530,25,4.12
33532,33,3.6969697
33533,164,3.057927
33536,50,3.3
33537,107,3.2850468
33538,177,3.5367231
33540,123,3.512195
33543,144,4.1041665
33544,96,2.9166667
33545,54,4.3333335
33546,21,3.9047618
33548,41,2.0731707
33549,21,4.404762
33550,162,3.8425925
33551,23,3.1304348
33552,120,3.7416666
33553,211,3.8957345
33554,115,3.4173913
33555,66,3.7424242
33556,27,3.5185184
33557,268,3.1119404
33558,26,3.6538463
33559,45,4.311111
33560,96,3.78125
33561,30,3.6166666
33564,65,3.3384616
33565,592,3.4907095
33566,62,3.951613
33567,48,3.8125
33569,51,3.77451
33570,611,3.463175
33571,72,4.0
33572,51,3.6568627
33573,112,3.9375
33574,843,1.9561092
33575,43,3.6976745
33577,132,3.6969697
33578,24,3.6041667
33579,20,2.675
33580,93,3.9784946
33582,27,3.4814816
33583,174,3.591954
33584,49,3.4081633
33586,67,3.761194
33587,224,3.361607
33588,71,3.4507043
33589,223,3.896861
33592,253,4.0296445
33593,71,3.5492957
33594,179,4.22067
33595,785,3.410828
33596,27,3.074074
33597,247,3.3319838
33598,174,3.821839
33599,49,3.4285715
33600,258,3.143411
33601,40,3.75
33602,33,2.2121212
33603,25,3.04
33604,123,3.796748
33605,45,4.0
33606,40,3.85
33607,361,3.937673
33608,23,3.7391305
33609,513,3.134503
33610,23,5.0
33611,112,3.2232144
33613,32,3.0
33614,404,3.128713
33615,22,3.5454545
33616,29,3.689655
33617,36,3.3055556
33618,76,3.9078948
33619,710,3.5542254
33621,244,3.4508197
33622,191,3.3586388
33624,389,4.0719795
33625,62,3.830645
33626,167,3.736527
33627,30,3.5666666
33628,69,4.072464
33629,37,2.3513513
33630,32,4.125
33631,26,3.6923077
33632,23,4.0434785
33633,20,4.35
33634,25,3.18
33635,179,3.7569833
33636,116,3.310345
33637,26,3.5576923
33638,117,3.7777777
33639,36,3.4444444
33640,55,3.6727273
33643,169,4.147929
33644,61,2.9918032
33645,54,4.037037
33646,348,3.7672415
33647,126,2.6746032
33648,21,2.547619
33650,27,4.111111
33652,85,4.2588234
33653,20,3.85
33654,22,3.2727273
33655,53,3.6603773
33656,108,3.7129629
33658,94,3.5851064
33659,54,3.8611112
33660,34,4.029412
33661,33,3.409091
33662,155,4.3806453
33663,41,3.9512196
33664,140,3.9857142
33665,195,3.5615385
33667,38,3.2894738
33668,205,4.263415
33669,138,3.4456522
33673,33,3.4242425
33675,554,3.6624548
33676,71,3.6056337
33677,291,3.7869415
33678,1351,3.0721688
33680,88,3.7954545
33681,622,2.6012862
33682,284,3.1866198
33683,300,3.5316668
33684,365,3.4739726
33685,1171,2.9555936
33686,20,3.5
33687,353,3.6572237
33689,58,3.2413793
33690,23,4.0652175
33691,32,3.265625
33692,24,4.0416665
33693,22,2.8863637
33694,51,3.0196078
33696,187,3.8636363
33697,581,3.4371772
33698,53,3.3207548
33699,72,3.7916667
33701,21,4.3095236
33702,21,3.4285715
33704,168,3.625
33706,234,3.0726495
33707,27,2.7037036
33708,33,3.3636363
33709,269,3.5
33710,42,4.6666665
33711,28,4.035714
33712,268,4.182836
33713,127,3.070866
33714,65,4.046154
33715,77,3.7402596
33716,147,4.054422
33717,161,3.3913043
33718,22,4.5227275
33720,37,3.945946
33722,54,3.648148
33723,198,3.780303
33724,90,4.3444443
33725,106,4.1320753
33726,100,4.11
33727,301,3.2209303
33728,39,3.4358974
33729,24,4.3333335
33731,496,3.825605
33732,119,2.9705882
33733,390,4.0
33734,275,3.6327274
33736,85,4.329412
33738,350,4.055714
33739,46,3.25
33740,38,3.5789473
33741,38,4.0
33742,27,4.3333335
33743,68,4.029412
33744,33,3.939394
33745,74,3.6891892
33746,113,3.699115
33747,113,3.8230088
33748,154,3.4642856
33749,77,3.2142856
33750,25,3.1
33751,144,3.8819444
33752,65,4.269231
33753,21,3.5238094
33754,31,3.2903225
33756,90,3.9833333
33758,69,3.7971015
33760,32,4.6875
33761,164,3.682927
33762,284,3.4207747
33764,24,3.9791667
33766,26,3.8461537
33767,146,3.869863
33768,25,3.76
33769,20,3.75
33770,64,3.125
33771,29,3.275862
33773,38,3.368421
33774,67,4.097015
33776,30,3.7
33778,30,3.85
33779,74,3.6891892
33780,20,4.25
33781,105,3.209524
33782,53,3.3584905
33783,189,4.058201
33784,34,3.6323528
33785,42,3.8214285
33786,31,3.3387096
33787,34,4.2941175
33788,20,3.3
33789,421,3.1662707
33790,38,3.631579
33791,211,3.5379148
33792,144,3.8472223
33793,1405,3.1202848
33794,71,3.5633802
33795,170,4.035294
33796,71,3.9014084
33797,59,4.6864405
33798,50,3.96
33799,674,3.5215135
33800,23,3.847826
33801,188,3.3457446
33802,129,3.2713177
33803,197,4.2563453
33804,41,4.0365853
33805,98,3.5
33806,794,4.40869
33807,512,2.9101562
33808,174,3.4597702
33809,237,4.3607593
33810,20,3.45
33811,42,2.7380953
33812,105,3.7380953
33813,72,4.986111
33814,384,3.6328125
33815,51,4.0
33816,60,3.9166667
33817,929,2.9434876
33818,45,3.8444445
33819,95,2.9894736
33821,38,3.4210527
33822,20,3.9
33823,119,4.457983
33824,164,3.652439
33826,263,3.4410646
33827,49,3.2142856
33829,45,3.411111
33830,116,3.0948277
33831,20,3.475
33832,346,3.2283237
33833,70,4.207143
33835,96,3.7604167
33837,157,3.057325
33838,20,3.85
33839,208,4.2259617
33840,34,3.5882354
33842,127,3.6220472
33843,56,4.196429
33844,6694,2.6437855
33845,31,3.3225806
33847,26,3.6153846
33848,51,3.2941177
33849,21,4.3333335
33850,265,3.4943397
33851,86,3.3255813
33852,237,3.7911391
33853,220,3.6227272
33854,23,3.6086957
33855,170,4.170588
33856,118,3.5932202
33857,158,3.329114
33858,420,3.4642856
33859,89,4.02809
33860,30,4.0333333
33861,32,4.015625
33863,22,3.5
33864,52,3.5769231
33865,35,3.5428572
33866,56,4.1875
33868,53,3.0754716
33869,43,3.4418604
33870,244,3.2192624
33872,164,3.957317
33873,20,3.85
33874,106,3.5660377
33875,15,3.4666667
33876,33,3.3939395
33877,86,3.4651163
33878,20,3.4
33879,132,3.310606
33880,365,3.882192
33881,273,3.2912087
33882,28,2.9285715
33883,61,4.2622952
33884,27,3.8148148
33885,74,3.8108108
33888,133,3.6954887
33889,357,3.6246498
33890,21,3.9285715
33891,46,3.9673913
33892,63,4.031746
33893,31,3.967742
33894,75,3.88
33895,122,3.0
33897,172,3.6773255
33899,36,3.75
33900,47,3.9574468
33901,145,3.6068966
33902,26,3.1923077
33903,252,4.0555553
33904,223,3.8475337
33905,52,3.3461537
33907,43,3.5581396
33908,334,3.772455
33909,210,4.088095
33911,33,2.969697
33912,115,3.3043478
33913,357,3.2605042
33914,38,3.618421
33915,93,3.7741935
33916,84,3.6904762
33918,205,3.2853658
33920,32,3.640625
33921,140,4.3714285
33923,20,2.525
33924,79,3.3544304
33925,129,3.9224806
33926,65,3.5384614
33927,21,3.6190476
33928,234,3.7051282
33929,207,3.3140097
33930,23,3.5217392
33931,36,3.4722223
33932,69,3.405797
33933,24,3.5
33935,231,4.4848485
33936,26,3.4807692
33937,20,2.25
33938,156,2.7564104
33939,22,3.5
33940,569,3.3954306
33942,96,3.78125
33944,25,3.56
33945,134,2.9477613
33946,78,3.4871795
33947,48,3.5
33949,559,3.4338105
33950,151,3.3311257
33951,72,4.173611
33952,80,3.4375
33953,37,4.0
33955,51,3.3333333
33956,761,3.476347
33957,51,4.27451
33958,61,4.180328
33960,26,3.3461537
33961,250,3.57
33962,159,3.36478
33963,28,4.232143
33964,132,3.8068182
33966,247,3.2874494
33967,32,3.0
33968,77,4.337662
33970,647,3.72102
33971,28,3.857143
33972,20,3.75
33973,57,3.8947368
33974,23,3.5652175
33978,56,4.553571
33980,152,3.4868422
33981,276,3.2336957
33982,67,3.835821
33983,403,2.8684864
33984,68,3.7426472
33985,35,3.857143
33986,26,4.0961537
33987,69,3.710145
33988,21,3.4285715
33989,62,4.112903
33990,177,3.579096
33991,113,3.3938053
33993,23,3.5652175
33994,107,3.864486
33995,23,4.2173915
33996,39,3.897436
33997,26,3.5769231
33998,27,4.3333335
34000,235,4.0851064
34001,34,3.735294
34002,42,3.607143
34003,120,3.5666666
34005,28,3.2857144
34006,70,4.0857143
34007,27,3.7037036
34008,29,3.5344827
34009,70,3.5
34010,22,3.8863637
34012,34,2.6764705
34013,20,3.7
34015,65,3.8384616
34016,78,3.7307692
34017,116,3.8275862
34018,111,3.8108108
34019,46,3.847826
34021,75,4.32
34022,141,3.6489363
34023,83,3.759036
34025,25,4.78
34026,42,3.0714285
34027,34,3.7941177
34028,46,3.7391305
34029,50,4.2
34030,40,3.8125
34032,118,3.9237287
34033,399,3.5012531
34036,30,4.133333
34038,308,4.1136365
34040,272,3.4558823
34041,40,4.4
34042,45,2.9555554
34043,115,3.6347826
34044,32,3.3125
34045,68,3.5441177
34046,79,3.386076
34047,873,3.6248567
34048,33,3.3333333
34049,552,3.6775362
34050,38,3.5921052
34051,36,3.5555556
34052,154,4.0422077
34053,256,2.8339844
34054,171,3.1754386
34055,267,3.6666667
34056,61,3.4590163
34058,29,4.37931
34059,54,3.5092592
34060,142,3.2429578
34061,22,4.090909
34063,180,3.75
34065,115,4.2869563
34066,23,2.8043478
34067,358,3.1005588
34069,47,4.5531917
34070,147,3.8469388
34071,481,3.885655
34073,81,4.3209877
34074,25,4.22
34075,20,1.925
34076,173,3.569364
34077,91,3.912088
34078,86,2.860465
34079,101,3.6831684
34080,100,3.74
34082,307,3.762215
34083,81,3.617284
34085,249,3.560241
34086,50,3.8
34087,258,3.7635658
34088,42,2.8333333
34089,152,3.5822368
34090,149,4.0402684
34092,132,3.8674242
34093,55,3.4363637
34096,59,3.440678
34097,50,4.26
34098,295,4.016949
34099,25,3.96
34100,26,4.173077
34101,129,3.1085272
34103,299,3.1371238
34104,204,3.6544118
34105,593,4.2495785
34106,56,3.6339285
34107,225,3.8355556
34108,235,3.4531915
34109,74,4.216216
34110,80,3.6625
34111,20,3.35
34112,44,3.465909
34113,105,3.7238095
34114,25,3.08
34115,67,3.7014925
34116,30,2.9
34117,25,4.12
34119,218,3.853211
34120,30,3.0666666
34122,43,3.488372
34123,29,3.724138
34124,75,3.56
34125,105,4.061905
34127,332,4.2876506
34128,71,4.1760564
34129,58,3.9482758
34130,27,3.2592592
34131,115,3.4478261
34132,106,3.481132
34133,168,2.8630953
34134,38,3.7763157
34135,25,3.86
34136,79,3.455696
34137,32,4.0625
34138,20,4.475
34140,78,3.525641
34141,24,3.8333333
34142,20,2.7
34143,98,2.9795918
34144,56,3.6785715
34145,26,3.7307692
34146,1535,2.807166
34148,61,3.827869
34149,21,3.547619
34150,198,3.2070706
34151,125,3.504
34152,99,4.070707
34154,30,3.4
34155,199,4.201005
34156,21,3.8333333
34157,438,3.5993152
34158,226,3.4867256
34159,42,3.4761906
34162,21,3.7142856
34163,74,4.472973
34164,567,3.9850087
34165,431,4.3549886
34166,806,2.969603
34167,27,3.3333333
34170,169,3.7928994
34171,126,3.579365
34173,93,3.7258065
34174,84,3.982143
34175,22,3.2272727
34176,111,3.1396396
34177,51,3.72549
34178,23,3.6086957
34179,96,2.6666667
